compound_id	molecular_formula	compound_name
12434	C6H13O7PS	5-methylthioribulose 1-phosphate
2871	C6H13O7PS	S-Methyl-5-thio-D-ribose 1-phosphate
3965	C6H13O8P	2-Deoxy-D-glucose 6-phosphate
12424	C6H13O8P	Fucose 1-phosphate
1250	C6H13O8P	L-Fuculose 1-phosphate
1271	C6H13O8P	L-Rhamnulose 1-phosphate
2602	C6H13O9P	"(3S,4R)-Ketose 1-phosphate"
358	C6H13O9P	1D-myo-Inositol 1-phosphate
2414	C6H13O9P	Aldohexose 6-phosphate
859	C6H13O9P	alpha-D-Galactose 1-phosphate
2688	C6H13O9P	alpha-D-Glucose 3-phosphate
993	C6H13O9P	alpha-D-Glucose 6-phosphate
1298	C6H13O9P	alpha-D-Hexose 1-phosphate
2646	C6H13O9P	alpha-D-Hexose 6-phosphate
2417	C6H13O9P	beta-D-Fructose 2-phosphate
3388	C6H13O9P	beta-D-Fructose 6-phosphate
989	C6H13O9P	beta-D-Glucose 1-phosphate
1299	C6H13O9P	beta-D-Glucose 6-phosphate
2248	C6H13O9P	D-Allose 6-phosphate
3770	C6H13O9P	D-arabino-3-Hexulose 6-phosphate
1247	C6H13O9P	D-Fructose 1-phosphate
624	C6H13O9P	D-Fructose 6-phosphate
2473	C6H13O9P	D-Galactose 1-phosphate
1260	C6H13O9P	D-Galactose 6-phosphate
639	C6H13O9P	D-Glucose 1-phosphate
630	C6H13O9P	D-Glucose 6-phosphate
2583	C6H13O9P	D-Hamamelose 2(1)-phosphate
19690	C6H13O9P	D-hamamelose 2'-phosphate
13467	C6H13O9P	D-Mannose 1-phosphate
757	C6H13O9P	D-Mannose 6-phosphate
17472	C6H13O9P	D-myo-inositol (4)-monophosphate
13466	C6H13O9P	D-Tagatose 1-phosphate
1249	C6H13O9P	D-Tagatose 6-phosphate
12384	C6H13O9P	Fructose 1-phosphate
41395	C6H13O9P	fructose 3-phosphate
11930	C6H13O9P	Fructose 6-phosphate
37741	C6H13O9P	Glucose-6-Phosphate
1190	C6H13O9P	Hexose 1-phosphate
19013	C6H13O9P	hexulose 6-phosphate
1303	C6H13O9P	Inositol 1-phosphate
12846	C6H13O9P	Inositol phosphate
11513	C6H13O9P	L-Gulose 1-phosphate
3840	C6H13O9P	L-myo-Inositol 5-phosphate
19489	C6H13O9P	L-sorbose 1-phosphate
2550	C6H13O9P	myo-Inositol 4-phosphate
2201	C6H13O9P	Sorbose 1-phosphate
41938	C6H14BN3O3	"[3-(1,3,2-Dioxaborolan-2-Yloxy)Propyl]Guanidine"
41887	C6H14BNO3	"4-(1,3,2-Dioxaborolan-2-Yloxy)Butan-1-Aminium"
33155	C6H14Cl4N2Pt	Dexormaplatin (USAN/INN)
38766	C6H14ClN3O5S2	VNP 40101M
30334	C6H14ClNO2S	Methylmethionine sulfonium chloride (JAN)
2821	C6H14ClNO2S	Methylmethionine sulfonium salt
704	C6H14FO3P	Isoflurophate
18528	C6H14N2O	epsilon-aminocaproamide
2115	C6H14N2O	N-Acetylputrescine
37391	C6H14N2O	N-Aminoethylmorpholine
1278	C6H14N2O2	"(3S)-3,6-Diaminohexanoate"
1310	C6H14N2O2	"(3S,5S)-3,5-Diaminohexanoate"
18366	C6H14N2O2	(R)-beta-lysine
3299	C6H14N2O2	"2,5-Diaminohexanoate"
39075	C6H14N2O2	Carbachol (JAN/USP/INN)
18423	C6H14N2O2	"D-erythro-3,5-diaminohexanoate"
37540	C6H14N2O2	L-Leucyl-Hydroxylamine
595	C6H14N2O2	L-Lysine
37291	C6H14N2O3	2-Amino-4-(2-Amino-Ethoxy)-Butyric Acid
2070	C6H14N2O3	2-Deoxystreptamine
19654	C6H14N2O3	hydroxy-lysine
1207	C6H14N2O3	N6-Hydroxy-L-lysine
1323	C6H14N2O3	Procollagen 5-hydroxy-L-lysine
1674	C6H14N2O4	Streptamine
42108	C6H14N2S4	Ziram
12109	C6H14N4O2	L-Arginine
5312	C6H14N4O3	gamma-Hydroxy-L-arginine
12996	C6H14N4O3	N-(o)-Hydroxyarginine
36434	C6H14NO6P	Monoisopropylphosphorylserine
1370	C6H14NO8P	1-Amino-1-deoxy-scyllo-inositol 4-phosphate
3841	C6H14NO8P	alpha-D-Glucosamine 1-phosphate
9080	C6H14NO8P	Aminofructose 6-phosphate
2675	C6H14NO8P	D-Galactosamine 1-phosphate
3970	C6H14NO8P	D-Galactosamine 6-phosphate
803	C6H14NO8P	D-Glucosamine 6-phosphate
37217	C6H14NO8P	Glucosamine 4-Phosphate
12388	C6H14NO8P	Glucosamine-1P
9079	C6H14NO8P	Kanosamine 6-phosphate
36941	C6H14NO8P	L-Alpha-Glycerophosphorylserine
80250	C6H14O	3-Methylpentan-1-ol
80251	C6H14O	Hexan-1-ol
36863	C6H14O10P2	"D-Gluco-2,5-Anhydro-1-Deoxy-1-Phosphonohexitol-6-Phosphate"
12563	C6H14O10P2	R-Mevalonic acid-5-Pyrophosphate
37148	C6H14O11P2	"2,5-Anhydroglucitol-1,6-Biphosphate"
12376	C6H14O11P2	"Fructose 1,6-bisphosphate"
36953	C6H14O12P2	"1,6-Fructose Diphosphate (Linear Form)"
1331	C6H14O12P2	"1D-myo-Inositol 1,4-bisphosphate"
37193	C6H14O12P2	"Alpha-D-Glucose 1,6-Bisphosphate"
18896	C6H14O12P2	"alpha-glucose-1,6-bisphosphate"
3401	C6H14O12P2	"beta-D-Fructose 1,6-bisphosphate"
991	C6H14O12P2	"beta-D-Fructose 2,6-bisphosphate"
804	C6H14O12P2	"D-Fructose 1,6-bisphosphate"
244	C6H14O12P2	"D-Fructose 2,6-bisphosphate"
988	C6H14O12P2	"D-Glucose 1,6-bisphosphate"
2629	C6H14O12P2	"D-Mannose 1,6-bisphosphate"
40802	C6H14O12P2	"D-myo-inositol (3,4)-bisphosphate"
2811	C6H14O12P2	"D-myo-Inositol 1,3-bisphosphate"
2812	C6H14O12P2	"D-myo-Inositol 3,4-bisphosphate"
2813	C6H14O12P2	"D-myo-Inositol 4,5-bisphosphate"
37434	C6H14O12P2	"D-Myo-Inositol-1,4-Bisphosphate"
2676	C6H14O12P2	"D-Tagatose 1,6-bisphosphate"
42393	C6H14O12P2	Fosfructose (USAN)
37275	C6H14O12P2	"Inositol 1,3-Bisphosphate"
18646	C6H14O13P2	methanofuran biosynththesis intermediate MF1
36733	C6H14O2	"Hexane-1,6-Diol"
33629	C6H14O2	Hexylene glycol (NF)
37269	C6H14O3	1-Methoxy-2-(2-Methoxyethoxy)Ethane
36489	C6H14O3	"2-Methylpentane-1,2,4-Triol"
36816	C6H14O4	2-[2-(2-Hydroxy-Ethoxy)-Ethoxy]-Ethanol
18475	C6H14O5	3-deoxy-D-galactose
36869	C6H14O5	L-Rhamnitol
30285	C6H14O6	D-Mannitol (JP15)
440	C6H14O6	D-Sorbitol
11926	C6H14O6	Galactitol
29168	C6H14O6	L-Iditol
441	C6H14O6	L-Sorbitol
12255	C6H14O6	Mannitol
30394	C6H14O6S2	Busulfan (JP15/USP/INN)
32173	C6H14O7	Dextrose (USP)
35157	C6H14O8S2	Treosulfan (INN)
5395	C6H14S2	Dipropyl disulfide
41859	C6H15BNO5	2(S)-Amino-6-Boronohexanoic Acid
5334	C6H15N	Hexylamine
36663	C6H15N	Leucine - Reduced Carbonyl
40777	C6H15N	Nervonyl carnitine
10441	C6H15N	Triethylamine
2769	C6H15N2O6P	2-Deoxystreptamine 4-phosphate
2694	C6H15N2O6P	2-Deoxystreptamine phospahte
2466	C6H15N2O6P	5-Phosphonooxy-L-lysine
2497	C6H15N2O7P	Streptamine 4-phosphate
2365	C6H15N2O7P	Streptamine phosphate
41994	C6H15N3O	"2,6-Diamino-Hexanoic Acid Amide"
1710	C6H15N3O	L-Lysinamide
3729	C6H15N4O5P	L-Arginine phosphate
1596	C6H15N4O6P	D-Lombricine
9929	C6H15N4O6P	Lombricine
4969	C6H15N5	Buformin
41886	C6H15N5O	Arginineamide
40439	C6H15NO	2-Methylcholine
4287	C6H15NO3	Triethanolamine
3391	C6H15NO6S	TES
8906	C6H15NO7P2	Phosphophosphinate
42014	C6H15O12PV	Alpha-D-Glucose-1-Phosphate-6-Vanadate
38248	C6H15O13P3	5-Phosphoribosyl-1-(Beta-Methylene) Pyrophosphate
37996	C6H15O13P3	Carboxylic PRPP
1344	C6H15O15P3	"1D-myo-Inositol 1,3,4-trisphosphate"
357	C6H15O15P3	"1D-myo-Inositol 1,4,5-trisphosphate"
40800	C6H15O15P3	"D-myo-inositol (1,2,6) trisphosphate"
1346	C6H15O15P3	"D-myo-Inositol 1,4,5-trisphosphate"
37610	C6H15O15P3	"D-Myo-Inositol-1,4,5-Triphosphate"
38380	C6H15O3P	Diisopropylphosphono Group
2332	C6H15O4P	Diisopropyl phosphate
19052	C6H15O4P	triethyl phosphate
38396	C6H15O8P	2-Deoxy-Glucitol-6-Phosphate
18741	C6H15O8P	2-deoxyglucose-6-phosphate
2421	C6H15O8P	Glycerophosphoglycerol
981	C6H15O9P	D-Mannitol 1-phosphate
3914	C6H15O9P	Galactitol 1-phosphate
12487	C6H15O9P	Mannitol 1-phosphate
41396	C6H15O9P	sorbitol 3-phosphate
41113	C6H15O9P	Sorbitol 6-phosphate
35613	C6H16ClN	Diisopropylamine
18396	C6H16N2	"1,6-diaminohexane"
38487	C6H16N2OS	S-propylamine-L-cysteine
2190	C6H16N4O9P2	N-Phospho-D-lombricine
9930	C6H16N4O9P2	N-Phospholombricine
2289	C6H16N6	"1,4-Diguanidinobutane"
36905	C6H16NO8P	2-Deoxy-2-Amino Glucitol-6-Phosphate
37137	C6H16O12P2	"1,6-Di-O-Phosphono-D-Allitol"
38547	C6H16O12P2	"1,6-DI-O-PHOSPHONO-D-MANNITOL"
38252	C6H16O18P4	"(1s,3r,4r,6s)-1,3,4,6-Tetrapkisphosphate"
3011	C6H16O18P4	"1D-myo-Inositol 1,3,4,6-tetrakisphosphate"
8470	C6H16O18P4	"1D-myo-Inositol 1,4,5,6-tetrakisphosphate"
40801	C6H16O18P4	"D-myo-inositol (1,4,5,6)-tetrakisphosphate"
36476	C6H16O18P4	"Inositol 1,3,4,5-Tetrakisphosphate"
12377	C6H16O18P4	"Inositol 1,3,4,5-tetraphosphate"
2471	C6H17N3	Bis(3-aminopropyl)amine
356	C6H17O21P5	"1D-myo-Inositol 1,3,4,5,6-pentakisphosphate"
11554	C6H17O21P5	"1L-myo-Inositol 1,2,3,4,6-pentakisphosphate"
3060	C6H17O21P5	"D-myo-Inositol 1,2,4,5,6-pentakisphosphate"
3068	C6H17O21P5	"Inositol 1,2,3,5,6-pentakisphosphate"
11555	C6H17O21P5	myo-Inositol pentakisphosphate
4557	C6H18N4	Trientine
31679	C6H18N4O17P2	Trolnitrate phosphate (JAN)
13439	C6H18O24P6	Diphosphoinositol tetrakisphosphate
12918	C6H18O24P6	Myo-Inositol hexakisphosphate
1319	C6H18O24P6	myo-Inositol hexakisphosphate
34481	C6H18O3Si3	Simethicone (USP)
31486	C6H18OSi2	Dimeticone (JAN/INN)
8154	C6H19O27P7	1-Diphosinositol pentakisphosphate
17476	C6H19O27P7	"5-diphospho-1D-myo-inositol (1,2,3,4,6)pentakisphosphate"
409	C6H19O27P7	5-Diphosphoinositol pentakisphosphate
29483	C6H19O27P7	5-PP-InsP5
5482	C6H2	Triacetylene
33708	C6H20Cl2N2O2Pt	Iproplatin (USAN/INN)
17475	C6H20O30P8	"5,6-[PP]2-InsP4"
9382	C6H2Cl2O4	"2,5-Dichloro-carboxymethylenebut-2-en-4-olide"
11234	C6H2Cl4O	"2,3,5,6-Tetrachlorophenol"
2498	C6H2Cl4O2	Tetrachlorohydroquinone
10206	C6H3Br3O	"2,4,6-Tribromophenol"
10592	C6H3BrO2	"4-Bromo-3,5-cyclohexadiene-1,2-dione"
10160	C6H3Cl3	"1,2,3-Trichlorobenzene"
4138	C6H3Cl3	"1,2,4-Trichlorobenzene"
37922	C6H3Cl3	"1,3,5-Trichloro-Benzene"
10062	C6H3Cl3N2O2	Picloram
4512	C6H3Cl3O	"2,4,5-Trichlorophenol"
4509	C6H3Cl3O	"2,4,6-Trichlorophenol"
4510	C6H3Cl3O2	"2,3,6-Trichlorohydroquinone"
9379	C6H3Cl3O2	"3,4,6-Trichlorocatechol"
9381	C6H3Cl3O4	"2,3,5-Trichloro-cis,cis-muconate"
19352	C6H3Cl4N	nitrapyrin
10149	C6H3ClN2O4	Dinitrochlorobenzene
18737	C6H3ClO4	2-chloro-trans-dienelactone
3138	C6H3ClO4	"cis-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide"
3152	C6H3ClO4	"trans-2-Chloro-4-carboxymethylenebut-2-en-1,4-olide"
18760	C6H3N3O6	246-trinitrobenzene
37792	C6H3N3O7	"2,4,6-Trinitrophenol"
10273	C6H4Br2O	"2,4-Dibromophenol"
11660	C6H4Br2O	"2,6-Dibromophenol"
11661	C6H4Br2O2	"2,6-Dibromohydroquinone"
10080	C6H4Cl2	"1,2-Dichlorobenzene"
4503	C6H4Cl2	"1,4-Dichlorobenzene"
7989	C6H4Cl2N2O2	"2,6-Dichloro-4-nitroaniline"
2069	C6H4Cl2O	"2,4-Dichlorophenol"
4146	C6H4Cl2O	"2,5-Dichlorophenol"
4507	C6H4Cl2O	"2,6-Dichlorophenol"
10214	C6H4Cl2O	"3,4-Dichlorophenol"
4144	C6H4Cl2O2	"2,5-Dichlorohydroquinone"
4508	C6H4Cl2O2	"2,6-Dichlorohydroquinone"
2228	C6H4Cl2O2	"3,5-Dichlorocatechol"
4505	C6H4Cl2O2	"3,6-Dichlorocatechol"
3094	C6H4Cl2O4	"2,4-Dichloro-2,5-dihydro-5-oxofuran-2-acetate"
2738	C6H4Cl2O4	"2,4-Dichloro-cis,cis-muconate"
4506	C6H4Cl2O4	"2,5-Dichloro-cis,cis-muconate"
9383	C6H4Cl2O5	"2,5-Dichloro-4-oxohex-2-enedioate"
4141	C6H4Cl4	"1,3,4,6-Tetrachloro-1,4-cyclohexadiene"
10159	C6H4ClNO2	2-Chloronitrobenzene
10208	C6H4ClNO2	4-Chloronitrobenzene
34038	C6H4ClNO4	Nifurmerone (USAN/INN)
37234	C6H4F3N3	4-Imino-5-Methidyl-2-Trifluoromethylpyrimidine
1872	C6H4N2	2-Cyanopyridine
19569	C6H4N2	3-cyanopyridine
1882	C6H4N2	4-Cyanopyridine
33360	C6H4N2O2	Eniluracil (USAN/INN)
10452	C6H4N2O4	"1,2-Dinitrobenzene"
37080	C6H4N2O4	Dinitrophenylene
2007	C6H4N2O5	"2,4-Dinitrophenol"
36661	C6H4N2O6	"3,5-Dinitrocatechol"
4882	C6H4N4	Pteridine
2386	C6H4N4O2	"2,4-Dihydroxypteridine"
2366	C6H4N4O4	Tetrahydroxypteridine
2442	C6H4N4O4	Xanthine-8-carboxylate
1940	C6H4O2	"1,2-Benzoquinone"
873	C6H4O2	p-Benzoquinone
4514	C6H4O3	"2-Hydroxy-1,4-benzoquinone"
19559	C6H4O4	4-carboxymethylenebut-2-en-4-olide
2987	C6H4O4	cis-4-Carboxymethylenebut-2-en-4-olide
13035	C6H4O5	"2,5-Furandicarboxylic acid"
34648	C6H4O6	Tetroquinone (USAN/INN)
8025	C6H5Br	Bromobenzene
36471	C6H5BrN2O	5-Bromonicotinamide
10587	C6H5BrO	2-Bromophenol
10205	C6H5BrO	4-Bromophenol
10586	C6H5BrO	"Bromobenzene-2,3-oxide"
10585	C6H5BrO	"Bromobenzene-3,4-oxide"
10589	C6H5BrO2	4-Bromocatechol
10591	C6H5BrO2	"4-Bromophenol-2,3-epoxide"
18979	C6H5BrO2	4-bromoresorcinol
11662	C6H5BrO5	2-Bromomaleylacetate
4447	C6H5Cl	Chlorobenzene
10171	C6H5Cl2N	"2,4-Dichloroaniline"
10461	C6H5Cl2N	"2,5-Dichloroaniline"
2156	C6H5Cl2N	"3,4-Dichloroaniline"
4142	C6H5Cl3O	"2,4,5-Trichloro-2,5-cyclohexadiene-1-ol"
9380	C6H5Cl3O2	"3,4,6-Trichloro-cis-1,2-dihydroxycyclohexa-3,5-diene"
4140	C6H5Cl5	gamma-Pentachlorocyclohexene
33890	C6H5ClHgO	Mercufenol chloride (USAN)
19122	C6H5ClHgO3S	p-chloromercuriphenylsulfonate
9589	C6H5ClN2O3S	m-Benzenesulfonium diazonium chloride
9971	C6H5ClO	2-Chlorophenol
10022	C6H5ClO	3-Chlorophenol
1817	C6H5ClO	4-Chlorophenol
3543	C6H5ClO2	3-Chlorocatechol
1957	C6H5ClO2	4-Chlorocatechol
18814	C6H5ClO2	4-chlororesorcinol
4145	C6H5ClO2	Chlorohydroquinone
4513	C6H5ClO3	"5-Chloro-1,2,4-trihydroxybenzene"
3931	C6H5ClO3	"6-Chlorobenzene-1,2,4-triol"
3034	C6H5ClO4	"2-Chloro-2,5-dihydro-5-oxofuran-2-acetate"
2560	C6H5ClO4	"2-Chloro-cis,cis-muconate"
11676	C6H5ClO4	3-Chloro-2-hydroxymuconic semialdehyde
2569	C6H5ClO4	"3-Chloro-cis,cis-muconate"
4500	C6H5ClO4	5-Chloro-2-hydroxymuconic semialdehyde
3932	C6H5ClO5	2-Chloromaleylacetate
8237	C6H5F	Fluorobenzene
37495	C6H5F2N	"3,5-Difluoroaniline"
37516	C6H5F2NO2S	"2,6-Difluorobenzenesulfonamide"
36647	C6H5F2NO2S	"3,5-Difluorobenzenesulfonamide"
11876	C6H5FO	4-Fluorophenol
11863	C6H5FO2	3-Fluorocatechol
11864	C6H5FO2	4-Fluorocatechol
11866	C6H5FO4	"2-Fluoro-cis,cis-muconate"
11865	C6H5FO4	"3-Fluoro-cis,cis-muconate"
11867	C6H5FO4	4-Fluoromuconolactone
11868	C6H5FO4	5-Fluoromuconolactone
34213	C6H5HgNO3	Phenylmercuric nitrate (NF)
37302	C6H5HgO3S	Para-Mercury-Benzenesulfonic Acid
36763	C6H5I	Iodophenyl
1686	C6H5IO	2-Iodophenol
37319	C6H5IO	4-Iodophenol
38102	C6H5N3O	9-Deazahypoxanthine
10462	C6H5N3O4	"2,4-Dinitroaniline"
18728	C6H5N5O	2-amino-4-hydroxypteridine
1021	C6H5N5O	Pterin
2767	C6H5N5O2	"2-Amino-4,7-dihydroxypteridine"
12219	C6H5N5O2	Isoxanthopterin
4364	C6H5NO	Nitrosobenzene
4670	C6H5NO	Pyridine-3-aldehyde
4759	C6H5NO2	Isonicotinic acid
741	C6H5NO2	Nicotinate
4323	C6H5NO2	Nitrobenzene
7159	C6H5NO2	Picolinic acid
1746	C6H5NO3	2-Nitrophenol
10170	C6H5NO3	3-Nitrophenol
1115	C6H5NO3	4-Nitrophenol
1204	C6H5NO3	6-Hydroxynicotinate
20220	C6H5NO3	p-nitrophenol
13424	C6H5NO4	"2,4 dihydroxy nitrophenol"
11249	C6H5NO4	"2,6-Dihydroxynicotinate"
1883	C6H5NO4	4-Nitrocatechol
13495	C6H5NO6S	4-Nitrophenyl sulfate
41846	C6H5NO7S	"N,4-Dihydroxy-N-Oxo-3-(Sulfooxy)Benzenaminium"
2439	C6H5NS	Thien-2-ylacetonitrile
1425	C6H6	Benzene
34050	C6H6AsNO5	Nitarsone (USAN/INN)
34431	C6H6AsNO6	Roxarsone (USP/INN)
37161	C6H6BNO4	3-Nitrophenylboronic Acid
8312	C6H6Cl2	"5,6-Dichloro-1,3-cyclohexadiene"
4771	C6H6Cl2N2O4S2	Dichlorphenamide
4143	C6H6Cl2O2	"2,5-Dichloro-2,5-cyclohexadiene-1,4-diol"
4504	C6H6Cl2O2	"3,6-Dichloro-cis-1,2-dihydroxycyclohexa-3,5-diene"
4446	C6H6Cl4	"delta-3,4,5,6-Tetrachlorocyclohexene"
10956	C6H6Cl6	alpha-Hexachlorocyclohexane
4445	C6H6Cl6	"beta-1,2,3,4,5,6-Hexachlorocyclohexane"
4139	C6H6Cl6	gamma-Hexachlorocyclohexane
30485	C6H6Cl6	Lindane (USP/INN)
10202	C6H6ClN	4-Chloroaniline
7999	C6H6FN	2-Fluoroaniline
8002	C6H6FN	3-Fluoroaniline
8003	C6H6FN	4-Fluoroaniline
36419	C6H6FNO2S	4-Flourobenzenesulfonamide
19224	C6H6N2O	E-pyridine-3-aldoxime
1974	C6H6N2O	Isonicotineamide
370	C6H6N2O	Nicotinamide
1724	C6H6N2O	Picolinamide
1818	C6H6N2O2	4-Nitroaniline
12688	C6H6N2O2	cis-Urocanic acid
12816	C6H6N2O2	Nicotinamide N-oxide
1060	C6H6N2O2	Urocanate
3511	C6H6N2O2S	Thiourocanic acid
2664	C6H6N2O3	3-Imidazole-2-oxopropanoate
35095	C6H6N2O3	Acipimox (INN/BAN)
2422	C6H6N2O3	Imidazol-5-yl-pyruvate
19256	C6H6N2O3	imidazole-pyruvate
19680	C6H6N2O4	"1,3-dinitrobenzene"
37353	C6H6N2O4	6-Carboxymethyluracil
18772	C6H6N4	3-deazaadenine
36669	C6H6N4	6-Methylpurine
37688	C6H6N4	9-Deazaadenine
3567	C6H6N4	Dihydropteridine
36759	C6H6N4O	7-Deazaguanine
38284	C6H6N4O	9-Deazaguanine
33182	C6H6N4O	Dezaguanine (USAN/INN)
11767	C6H6N4O2	1-Methylxanthine
11766	C6H6N4O2	3-Methylxanthine
11762	C6H6N4O2	7-Methylxanthine
37312	C6H6N4O2	8-Methyl-9-Oxoguanine
11768	C6H6N4O3	1-Methyluric acid
12554	C6H6N4O3	3-Methyluric acid
11764	C6H6N4O3	7-Methyluric acid
12556	C6H6N4O3	9-Methyluric acid
34045	C6H6N4O3S	Niridazole (USAN/INN)
8248	C6H6N4O4	"2,4-Dinitrophenylhydrazine"
19667	C6H6N4O4	dinitrophenylhydrazine
5152	C6H6N4O4	Nitrofurazone
2549	C6H6N4S	Thiopurine S-methylether
34626	C6H6N6O2	Temozolomide (JAN/USAN/INN)
34215	C6H6Na12O24P6	Phytate persodium (USAN)
41157	C6H6NO6P	4-Nitrophenyl phosphate
2464	C6H6NO6P	4-Nitrophenyl phosphate
1633	C6H6O	Arene oxide
667	C6H6O	Phenol
8101	C6H6O2	5-Methyl-2-furaldehyde
18921	C6H6O2	benzosemiquinone
628	C6H6O2	Catechol
22411	C6H6O2	Muconic dialdehyde
918	C6H6O2	p-Benzenediol
1614	C6H6O2	Resorcinol
37931	C6H6O2S	Benzenesulfonyl
2060	C6H6O2S	Thien-2-ylacetate
1255	C6H6O3	"1,2,3-Trihydroxybenzene"
8087	C6H6O3	5-Hydroxymethyl-2-furaldehyde
2174	C6H6O3	"Benzene-1,2,4-triol"
8807	C6H6O3	Maltol
1849	C6H6O3	Phloroglucinol
2136	C6H6O3	Triacetate lactone
18920	C6H6O3S	benzenesulfonate
10361	C6H6O4	"(S)-5-Oxo-2,5-dihydrofuran-2-acetate"
2653	C6H6O4	"1,2,3,5-Tetrahydroxybenzene"
2834	C6H6O4	"2,5-Dihydro-5-oxofuran-2-acetate"
1002	C6H6O4	2-Hydroxymuconate semialdehyde
2570	C6H6O4	"2-Oxo-2,3-dihydrofuran-5-acetate"
19683	C6H6O4	4-hydroxymuconic semialdehyde
1997	C6H6O4	"cis,cis-Muconate"
4147	C6H6O4	"cis,trans-4-Hydroxymuconic semialdehyde"
2599	C6H6O4	"cis,trans-Hexadienedioate"
10268	C6H6O4	Kojic acid
12773	C6H6O4	Sumiki's acid
12738	C6H6O4	trans-trans-Muconic acid
1847	C6H6O4S	Phenylsulfate
9388	C6H6O4S	p-Phenolsulfonic acid
2506	C6H6O5	(Z)-5-Oxohex-2-enedioate
2011	C6H6O5	2-Hydroxymuconate
1873	C6H6O5	2-Maleylacetate
19772	C6H6O5	2-oxo-3-hexenedioate
2616	C6H6O5	"3-Hydroxy-cis,cis-muconate"
3783	C6H6O5	4-Methylene-2-oxoglutarate
19012	C6H6O5	4-oxalocrotonate (keto form)
19364	C6H6O5	4-oxohex-2-enedioate
3939	C6H6O5S	3-Sulfocatechol
4215	C6H6O5S	4-Sulfocatechol
38282	C6H6O6	Aconitate Ion
843	C6H6O6	cis-Aconitate
12423	C6H6O6	Dehydroascorbic acid
1934	C6H6O6	trans-Aconitate
41990	C6H6O7	4-Hydroxy-Aconitate Ion
3402	C6H6O7	Oxalosuccinate
4216	C6H6O7S	3-Sulfomuconate
4217	C6H6O7S	4-Sulfolactone
1748	C6H6O8	3-Oxalomalate
40916	C6H6O8S2	tiron
18386	C6H6S	thiophenol
11620	C6H7BO2	Phenylboronic acid
10588	C6H7BrO2	"Bromobenzene-2,3-dihydrodiol"
10590	C6H7BrO2	"Bromobenzene-3,4-dihydrodiol"
11602	C6H7Cl5O	"beta-2,3,4,5,6-Pentachlorocyclohexanol"
38874	C6H7ClN2	2-Chlorophenylhydrazine
31741	C6H7ClN2O4S2	Clofenamide (JAN/INN)
9385	C6H7ClO2	"3-Chloro-cis-1,2-dihydroxycyclohexa-3,5-diene"
9384	C6H7ClO5	2-Chloro-3-oxoadipate
11875	C6H7FO2	"1-Fluorocyclohexadiene-cis,cis-1,2-diol"
11874	C6H7FO2	"4-Fluorocyclohexadiene-cis,cis-1,2-diol"
38178	C6H7HgN2O2S	3-Mercuri-4-Aminobenzenesulfonamide
10199	C6H7N	2-Methylpyridine
36578	C6H7N	3-Methylpyridine
766	C6H7N	Aniline
40446	C6H7N	N-Methylpyridinium
36420	C6H7N3	4-Imino-5-Methidyl-2-Methylpyrimidine
4482	C6H7N3O	Isoniazid
1868	C6H7N5	1-Methyladenine
1141	C6H7N5	3-Methyladenine
41942	C6H7N5	6-Amino-1-Methylpurine
12618	C6H7N5	6-Methyladenine
5455	C6H7N5	6-Methylaminopurine
1887	C6H7N5	7-Methyladenine
12883	C6H7N5O	1-Methylguanine
12496	C6H7N5O	3-Methylguanine
12317	C6H7N5O	7-Methylguanine
36936	C6H7N5O	9-Methylguanine
13411	C6H7N5O	N2-Methylguanine
13408	C6H7N5O2	8-Hydroxy-7-methylguanine
39539	C6H7N5O3	Guanofuracin
18138	C6H7N5S	thioadenine S-methylether
18137	C6H7N5S	thioguanine S-methylether
1745	C6H7NO	2-Aminophenol
1955	C6H7NO	4-Hydroxyaniline
2118	C6H7NO	Hydroxylaminobenzene
3253	C6H7NO	m-Aminophenol
34033	C6H7NO	Nicotinyl alcohol (USAN)
10353	C6H7NO2	3-Hydroxyaminophenol
10355	C6H7NO2	Aminohydroquinone
1978	C6H7NO2	N-Ethylmaleimide
2189	C6H7NO2	N-Furfurylformamide
2691	C6H7NO3	2-Aminomuconate semialdehyde
2891	C6H7NO3	"6-oxo-1,4,5,6-tetrahydronicotinate"
6956	C6H7NO3	Gentianaine
3936	C6H7NO3S	2-Aminobenzenesulfonate
3937	C6H7NO3S	3-Aminobenzenesulfonate
3938	C6H7NO3S	4-Aminobenzenesulfonate
40493	C6H7NO3S	Benzenamine sulfate
1871	C6H7NO4	2-Aminomuconate
10045	C6H7NO4	5-Nitro-2-furfuryl methyl ether
8289	C6H7NO4S	2-Pyridyl hydroxymethane sulfonic acid
13044	C6H7NO4S	Lanthionine ketimine
38379	C6H7NS	3-(Mercaptomethylene)Pyridine
18295	C6H7O3P	phenylphosphonate
2128	C6H7O4P	Phenolic phosphate
18645	C6H7O6P	2-furaldehyde
18651	C6H7O7P	"2,4-substituted-furan"
32667	C6H8AsNO3	Arsanilic acid (USP/INN)
36500	C6H8BNO2	M-Aminophenylboronic Acid
11603	C6H8Cl4O2	"beta-2,3,5,6-Tetrachloro-1,4-cyclohexanediol"
4772	C6H8ClN3O4S2	Chloraminophenamide
4329	C6H8ClN7O	Amiloride
35233	C6H8ClNS	Clomethiazole (INN)
10154	C6H8N2	"1,2-Diaminobenzene"
1984	C6H8N2	Phenylenediamine
1919	C6H8N2	Phenylhydrazine
